06575585+0318380 6438 105 4.04 0.33 -0.14 0.10 3.19 0.14 0.295 Br30
06575592+0309303 6338 65 4.18 0.17 -0.56 0.05 2.10 0.00 0.295 Br30
06575603+0308519 6173 65 4.21 0.18 -0.44 0.05 2.67 0.12 0.295 Br30
06575745+0312145 6537 107 4.32 0.33 -0.17 0.10 2.41 0.00 0.295 Br30
06575761+0315374 5925 64 3.98 0.17 -0.44 0.05 2.29 0.00 0.295 Br30
06575787+0307536 5645 82 3.81 0.22 -0.21 0.08 1.84 0.00 0.295 Br30
06575817+0310193 5627 69 4.43 0.21 -0.62 0.05 2.11 0.19 0.295 Br30
06575836+0307426 5763 71 4.41 0.22 -0.45 0.05 2.77 0.11 0.295 Br30
06575881+0305310 5871 64 4.06 0.17 -0.29 0.05 2.62 0.12 0.295 Br30
06575991+0309021 6044 64 4.35 0.18 -0.13 0.05 2.89 0.13 0.295 Br30
06580036+0306462 5915 64 4.23 0.17 -0.64 0.06 2.61 0.14 0.295 Br30
06580078+0307288 6183 65 4.45 0.17 -0.39 0.06 3.07 0.09 0.295 Br30
06580081+0305381 6361 79 4.46 0.22 -0.41 0.08 2.63 0.21 0.295 Br30
06580166+0316138 6043 65 3.78 0.17 -0.74 0.05 2.63 0.15 0.295 Br30
06580212+0310152 5949 65 4.50 0.17 -0.83 0.05 2.32 0.17 0.295 Br30
06580261+0309404 6015 65 4.39 0.18 -0.44 0.06 2.88 0.12 0.295 Br30
06580483+0312579 6723 87 4.18 0.22 0.06 0.08 2.57 0.00 0.295 Br30
06580665+0311440 6318 83 4.66 0.22 -0.40 0.08 2.97 0.15 0.295 Br30
06580786+0311529 5895 70 4.10 0.21 -0.73 0.05 2.29 0.16 0.295 Br30
06580891+0308245 6059 65 4.57 0.17 -0.26 0.05 3.03 0.11 0.295 Br30
06580900+0305443 6442 82 4.44 0.21 -0.44 0.08 2.62 0.00 0.295 Br30
06580909+0311529 5899 63 4.57 0.17 -0.67 0.05 2.66 0.12 0.295 Br30
06571840+0317572 6200 70 4.12 0.21 -0.55 0.05 2.81 0.13 0.295 Br30
06571960+0314172 6271 82 3.93 0.22 -0.43 0.08 3.11 0.13 0.295 Br30
06572170+0315129 5461 106 3.73 0.34 -0.67 0.09 2.41 0.19 0.295 Br30
06572174+0314311 5863 66 4.40 0.18 -0.04 0.05 2.42 0.17 0.295 Br30
06572398+0314174 6138 66 4.19 0.18 -0.63 0.05 2.63 0.11 0.295 Br30
06572587+0314576 6297 83 3.95 0.21 -0.46 0.08 2.88 0.15 0.295 Br30
06572681+0308261 5846 64 3.76 0.17 -0.47 0.05 1.87 0.00 0.295 Br30
06572924+0313476 6167 84 3.35 0.21 -0.11 0.08 2.96 0.15 0.295 Br30
06572969+0313369 5763 70 4.57 0.21 -0.44 0.05 2.05 0.00 0.295 Br30
06572999+0317045 5449 81 3.66 0.22 -0.23 0.08 2.27 0.15 0.295 Br30
06573035+0315034 6246 84 3.84 0.22 -0.59 0.08 2.88 0.14 0.295 Br30
06573517+0313298 5617 82 3.59 0.21 -0.80 0.08 2.38 0.17 0.295 Br30
06573599+0313314 5584 82 4.79 0.22 0.05 0.07 1.95 0.36 0.295 Br30
06573702+0316084 6406 82 4.41 0.22 -0.15 0.07 2.88 0.00 0.295 Br30
06573818+0313419 6325 65 4.10 0.17 -0.10 0.05 2.79 0.15 0.295 Br30
06573883+0307341 5609 106 4.53 0.33 -0.18 0.09 2.10 0.00 0.295 Br30
06574060+0311510 6580 106 4.35 0.34 -0.53 0.09 3.06 0.15 0.295 Br30
06574171+0314465 6354 82 3.54 0.22 0.02 0.08 3.12 0.14 0.295 Br30
06574446+0307145 6070 64 4.19 0.17 -0.39 0.06 2.71 0.10 0.295 Br30
06574524+0311391 5807 66 4.66 0.18 -0.48 0.06 2.53 0.14 0.295 Br30
06574574+0312117 6583 84 3.82 0.21 -0.33 0.08 3.38 0.16 0.295 Br30
06574696+0314331 6754 65 4.23 0.18 0.09 0.05 3.21 0.13 0.295 Br30
06574771+0319292 6816 83 4.11 0.22 -0.20 0.08 3.19 0.19 0.295 Br30
06574783+0316231 5819 63 4.21 0.18 -0.46 0.06 2.24 0.19 0.295 Br30
06574886+0317068 6089 82 3.79 0.22 -0.49 0.07 3.18 0.15 0.295 Br30
06575364+0309143 6312 66 3.73 0.17 -0.24 0.05 2.86 0.16 0.295 Br30
06575508+0311215 5736 66 4.07 0.17 -0.23 0.05 2.15 0.22 0.295 Br30
06575785+0318089 5904 82 3.24 0.22 -0.70 0.08 2.50 0.15 0.295 Br30
06575878+0307484 5975 83 4.82 0.22 -0.46 0.08 2.59 0.17 0.295 Br30
06575915+0306094 6601 85 3.97 0.22 -0.59 0.08 2.63 0.23 0.295 Br30
06580809+0312116 5941 80 3.99 0.22 -0.66 0.08 2.70 0.14 0.295 Br30
06580875+0316553 6391 101 3.94 0.33 -0.17 0.10 3.23 0.16 0.295 Br30
06575040+0318271 6362 66 4.26 0.17 -0.29 0.05 2.91 0.14 0.295 Br30
06572370+0318113 5716 83 4.88 0.22 -0.06 0.08 2.11 0.24 0.295 Br30
06572839+0317262 6143 68 4.44 0.21 -0.52 0.05 2.25 0.00 0.295 Br30
06574011+0313174 6753 83 4.32 0.22 0.18 0.08 3.31 0.17 0.295 Br30
06574190+0313021 6059 106 4.99 0.29 -0.23 0.09 2.77 0.19 0.295 Br30
06574544+0314266 6155 81 4.58 0.22 0.04 0.08 3.27 0.17 0.295 Br30
06574556+0312506 6834 108 4.21 0.24 -0.21 0.09 2.94 0.17 0.295 Br30
06572213+0313006 5900 81 3.87 0.22 -0.11 0.08 2.42 0.23 0.295 Br30
06572440+0317541 5804 66 3.63 0.17 -0.35 0.05 2.65 0.13 0.295 Br30
06572759+0316056 5601 83 4.75 0.22 -0.75 0.08 2.21 0.00 0.295 Br30
06573050+0314598 5158 81 3.07 0.22 -0.69 0.08 1.27 0.00 0.295 Br30
06573182+0313162 6266 104 3.85 0.33 -0.17 0.10 2.59 0.25 0.295 Br30
06574305+0312491 6951 72 4.18 0.21 -0.03 0.06 2.90 0.25 0.295 Br30
06574314+0314284 6026 83 3.95 0.21 -0.37 0.08 2.64 0.00 0.295 Br30
06574561+0314242 6529 82 3.38 0.22 -0.59 0.08 3.12 0.22 0.295 Br30
06572508+0313206 4953 31 2.80 0.05 -0.11 0.05 0.75 0.07 0.295 Br30
06572859+0315331 4580 30 2.18 0.05 -0.28 0.05 -0.33 0.00 0.295 Br30
06573893+0314513 4956 31 2.72 0.05 -0.22 0.05 0.35 0.11 0.295 Br30
06574567+0313308 4354 31 1.72 0.06 -0.17 0.05 1.00 0.05 0.295 Br30
06574714+0309318 4316 31 1.99 0.05 -0.12 0.05 -1.00 0.00 0.295 Br30
06574845+0313424 5011 31 2.48 0.05 -0.13 0.05 0.85 0.00 0.295 Br30
06574890+0312476 5053 31 2.49 0.05 -0.14 0.05 1.05 0.04 0.295 Br30
06575103+0307271 4547 31 2.29 0.05 -0.14 0.05 -0.20 0.09 0.295 Br30
06575172+0313100 4915 31 2.44 0.05 -0.41 0.05 -0.10 0.00 0.295 Br30
06580546+0314126 4727 30 2.45 0.05 -0.51 0.05 0.18 0.09 0.295 Br30
06580608+0311271 4584 31 2.54 0.05 0.12 0.05 -0.67 0.00 0.295 Br30
06580631+0305284 4355 32 1.89 0.05 -0.30 0.05 -0.44 0.07 0.295 Br30
06565536+0823122 5113 64 3.30 0.18 -0.33 0.05 0.85 0.15 2.818 Br31
06565605+0820192 5072 65 4.63 0.17 -0.28 0.05 0.67 0.18 2.818 Br31
06565771+0821443 5173 66 3.65 0.18 0.04 0.05 0.43 0.55 2.818 Br31
06570405+0812063 4966 65 2.96 0.17 -0.26 0.05 0.71 0.21 2.818 Br31
06570496+0816357 4969 66 2.89 0.17 -0.12 0.06 0.09 0.55 2.818 Br31
06570512+0817155 4723 64 2.46 0.17 -0.26 0.05 0.70 0.11 2.818 Br31
06570546+0809531 4864 64 2.65 0.17 -0.15 0.05 0.80 0.00 2.818 Br31
06570630+0819506 5190 64 4.56 0.17 0.04 0.05 0.64 0.38 2.818 Br31
06570861+0822193 5193 63 4.51 0.17 0.15 0.05 1.11 0.00 2.818 Br31
06570970+0811108 4844 65 3.00 0.17 0.20 0.06 0.75 0.11 2.818 Br31
06571295+0815255 4713 63 4.63 0.17 -0.01 0.05 0.51 0.00 2.818 Br31
06571410+0812267 5430 65 3.90 0.17 -0.21 0.05 1.57 0.11 2.818 Br31
06571440+0826161 5015 63 3.01 0.17 -0.41 0.05 0.87 0.00 2.818 Br31
06571518+0822277 4881 65 2.58 0.17 -0.05 0.06 -1.00 0.00 2.818 Br31
06571947+0828084 4692 66 2.61 0.17 -0.02 0.05 -0.51 0.51 2.818 Br31
06572155+0828196 4433 66 4.49 0.18 0.10 0.05 -0.19 0.62 2.818 Br31
06572847+0828014 4523 65 2.36 0.17 0.30 0.05 -0.19 0.18 2.818 Br31
06572848+0813486 4386 65 1.80 0.17 -0.54 0.05 -0.14 0.14 2.818 Br31
06572951+0822237 4736 64 2.52 0.17 -0.28 0.05 0.55 0.12 2.818 Br31
06573452+0813587 5011 66 2.92 0.18 -0.07 0.06 1.00 0.00 2.818 Br31
06574534+0828264 4636 65 4.78 0.18 -0.10 0.05 0.20 0.15 2.818 Br31
06574583+0812031 4623 65 4.79 0.18 0.10 0.05 0.34 0.14 2.818 Br31
06574617+0822338 5051 66 3.00 0.17 -0.29 0.05 2.49 0.09 2.818 Br31
06575112+0812104 4694 64 2.47 0.17 -0.22 0.05 -0.20 0.57 2.818 Br31
06575898+0825502 5174 65 3.24 0.18 -0.40 0.05 1.13 0.15 2.818 Br31
06580108+0820505 4308 76 1.68 0.18 -0.36 0.10 -0.46 0.14 2.818 Br31
06580161+0814379 4938 65 2.85 0.17 -0.23 0.05 0.89 0.00 2.818 Br31
06580366+0811410 4417 65 1.90 0.18 -0.41 0.06 0.40 0.12 2.818 Br31
06580471+0815427 4951 65 4.58 0.18 -0.29 0.06 0.60 0.00 2.818 Br31
06580752+0810238 4750 66 2.52 0.17 -0.06 0.05 0.92 0.00 2.818 Br31
06580781+0817547 4733 66 4.66 0.17 0.03 0.06 0.54 0.00 2.818 Br31
06580794+0814272 5076 64 3.21 0.17 -0.32 0.05 1.39 0.09 2.818 Br31
06581479+0811437 4867 63 2.97 0.17 -0.32 0.06 0.53 0.15 2.818 Br31
06581520+0820029 4723 64 2.99 0.17 0.21 0.05 0.93 0.00 2.818 Br31
06581567+0812088 4546 67 2.14 0.17 -0.34 0.05 -0.26 0.16 2.818 Br31
06581760+0811058 5012 64 3.13 0.17 -0.33 0.06 1.35 0.11 2.818 Br31
06571311+0814188 4807 31 2.69 0.05 -0.33 0.05 0.65 0.05 2.818 Br31
06573260+0815157 4912 31 2.60 0.05 -0.34 0.05 -0.14 0.00 2.818 Br31
06573630+0816561 4943 31 2.56 0.05 -0.37 0.05 -0.75 0.00 2.818 Br31
06574124+0812228 4916 32 2.66 0.05 -0.28 0.04 0.25 0.00 2.818 Br31
06565337+0823316 5252 65 3.95 0.18 -0.36 0.05 1.68 0.14 2.818 Br31
06565515+0821410 5199 66 3.87 0.18 -0.38 0.05 0.90 0.00 2.818 Br31
06565673+0816292 6040 64 4.61 0.17 -0.52 0.05 2.62 0.09 2.818 Br31
06565768+0818511 6709 83 4.10 0.21 -0.22 0.08 2.39 0.00 2.818 Br31
06565800+0816114 5829 66 3.37 0.17 -0.49 0.05 1.61 0.00 2.818 Br31
06565937+0824211 5883 65 4.22 0.17 -0.67 0.05 1.76 0.26 2.818 Br31
06570117+0817579 6008 81 3.83 0.22 -0.45 0.08 1.82 0.00 2.818 Br31
06570155+0811579 6364 81 3.54 0.22 -0.30 0.08 2.49 0.00 2.818 Br31
06570338+0810051 6483 64 3.94 0.17 -0.31 0.05 2.48 0.16 2.818 Br31
06570643+0819292 6346 66 4.22 0.17 -0.66 0.06 2.44 0.14 2.818 Br31
06570837+0825003 5250 64 4.40 0.17 0.08 0.05 1.30 0.19 2.818 Br31
06571004+0819282 5224 80 2.80 0.22 -1.02 0.08 2.25 0.16 2.818 Br31
06571011+0811570 6347 64 4.06 0.17 -0.65 0.05 2.23 0.25 2.818 Br31
06571042+0812412 5917 65 4.17 0.18 -0.56 0.05 2.02 0.00 2.818 Br31
06571132+0814337 5119 64 4.40 0.17 -0.02 0.05 0.39 0.63 2.818 Br31
06571150+0817199 6279 65 4.25 0.17 -0.56 0.06 2.83 0.09 2.818 Br31
06571249+0812115 6058 66 4.18 0.18 -0.51 0.06 2.43 0.10 2.818 Br31
06571491+0813482 6206 65 4.14 0.17 -0.41 0.05 2.85 0.08 2.818 Br31
06571624+0825417 5137 65 3.81 0.18 -0.54 0.05 1.29 0.12 2.818 Br31
06571685+0824103 6479 82 4.28 0.23 -0.62 0.08 2.48 0.21 2.818 Br31
06571732+0816262 5243 64 3.57 0.17 -0.37 0.05 1.43 0.00 2.818 Br31
06572155+0817493 5359 67 4.63 0.18 -0.01 0.06 1.08 0.63 2.818 Br31
06572445+0816547 5197 63 4.58 0.17 -0.29 0.05 1.45 0.17 2.818 Br31
06572484+0818187 5329 65 4.79 0.18 -0.03 0.06 1.22 0.00 2.818 Br31
06572574+0821003 6325 65 3.80 0.17 -0.15 0.06 2.86 0.10 2.818 Br31
06572590+0811292 5149 65 4.52 0.17 -0.02 0.05 1.14 0.00 2.818 Br31
06572760+0817084 5014 84 3.02 0.21 -0.96 0.08 1.62 0.00 2.818 Br31
06572875+0816479 5198 64 4.59 0.18 -0.04 0.06 1.21 0.28 2.818 Br31
06572973+0812015 5964 65 4.34 0.17 -0.07 0.06 2.39 0.10 2.818 Br31
06573086+0813597 6503 81 4.10 0.22 0.06 0.08 3.07 0.18 2.818 Br31
06573133+0819394 5224 65 3.91 0.17 -0.32 0.05 1.13 0.22 2.818 Br31
06573192+0816305 5537 65 3.78 0.17 -0.50 0.05 1.60 0.26 2.818 Br31
06573374+0820535 5860 63 4.33 0.17 -0.16 0.05 2.44 0.09 2.818 Br31
06573553+0820119 5886 64 4.36 0.17 -0.61 0.06 2.28 0.10 2.818 Br31
06573597+0819360 6172 65 3.93 0.18 -0.08 0.06 2.69 0.14 2.818 Br31
06573611+0817202 5444 79 3.25 0.33 -1.09 0.09 2.37 0.17 2.818 Br31
06573685+0816470 6565 81 4.26 0.22 -0.22 0.08 2.69 0.00 2.818 Br31
06573773+0817511 5244 63 3.64 0.18 -0.36 0.05 1.50 0.16 2.818 Br31
06573778+0818114 6176 81 3.65 0.21 -0.62 0.07 2.32 0.21 2.818 Br31
06573785+0818307 6222 63 4.06 0.18 -0.20 0.05 1.83 0.00 2.818 Br31
06573833+0826375 5987 64 4.39 0.17 -0.03 0.05 2.82 0.08 2.818 Br31
06573838+0817365 6206 65 4.10 0.17 -0.54 0.06 2.47 0.14 2.818 Br31
06573894+0815476 6125 65 3.85 0.18 -0.39 0.05 2.21 0.19 2.818 Br31
06573895+0821073 5984 64 4.05 0.17 -0.46 0.06 2.40 0.12 2.818 Br31
06573964+0816212 5125 66 3.34 0.17 -0.28 0.05 1.46 0.10 2.818 Br31
06574063+0815420 6241 84 4.11 0.22 -1.05 0.08 2.36 0.13 2.818 Br31
06574174+0815539 6187 83 4.27 0.22 -0.29 0.07 2.68 0.23 2.818 Br31
06574228+0825499 5853 66 4.51 0.18 0.12 0.05 1.87 0.00 2.818 Br31
06574229+0815376 5259 64 3.58 0.17 -0.35 0.06 1.62 0.12 2.818 Br31
06574259+0820509 6525 66 4.07 0.18 -0.15 0.06 3.01 0.11 2.818 Br31
06574339+0811351 6115 65 4.25 0.17 -0.50 0.05 2.44 0.12 2.818 Br31
06574343+0814261 5940 65 4.13 0.17 -0.37 0.05 2.83 0.09 2.818 Br31
06574456+0815133 5882 65 4.64 0.17 0.35 0.05 1.93 0.20 2.818 Br31
06574492+0815487 6105 81 4.46 0.22 -0.49 0.08 2.84 0.11 2.818 Br31
06574500+0816597 6237 83 3.67 0.21 -0.44 0.08 2.48 0.23 2.818 Br31
06574509+0818240 6277 65 4.32 0.17 -0.55 0.05 2.22 0.00 2.818 Br31
06574639+0824353 6353 66 3.79 0.18 -0.25 0.06 2.23 0.00 2.818 Br31
06574658+0819057 6184 65 4.17 0.17 -0.26 0.05 2.98 0.08 2.818 Br31
06574771+0824410 4931 66 4.64 0.18 -0.08 0.05 0.75 0.00 2.818 Br31
06574809+0819021 5248 67 3.52 0.18 -0.26 0.06 1.56 0.12 2.818 Br31
06574858+0816378 5770 82 3.64 0.21 -0.71 0.08 2.51 0.14 2.818 Br31
06574936+0819450 5289 66 3.62 0.17 -0.41 0.05 1.68 0.11 2.818 Br31
06574992+0816409 6221 64 4.32 0.18 -0.42 0.05 2.85 0.11 2.818 Br31
06575114+0818487 6426 65 4.00 0.17 0.01 0.06 2.28 0.17 2.818 Br31
06575162+0813480 6475 66 4.19 0.17 -0.30 0.05 2.99 0.09 2.818 Br31
06575480+0821154 6696 83 4.00 0.22 -0.34 0.08 2.80 0.17 2.818 Br31
06575736+0811242 6169 64 4.21 0.17 -0.32 0.05 2.37 0.13 2.818 Br31
06575920+0810077 6524 81 3.95 0.22 -0.01 0.08 3.16 0.12 2.818 Br31
06580362+0810106 6056 64 3.98 0.17 -0.41 0.06 2.16 0.19 2.818 Br31
06581575+0814469 5904 67 4.46 0.18 -0.42 0.06 2.79 0.08 2.818 Br31
06581615+0812504 5599 65 4.16 0.17 -0.22 0.06 2.00 0.19 2.818 Br31
06581840+0813134 6269 66 4.22 0.17 -0.46 0.05 1.96 0.00 2.818 Br31
06582002+0811513 6057 65 4.47 0.18 -0.02 0.05 2.86 0.09 2.818 Br31
06582091+0814282 6703 83 4.36 0.22 -0.65 0.08 2.31 0.00 2.818 Br31
06582243+0817563 6401 83 3.94 0.22 -0.11 0.08 3.09 0.12 2.818 Br31
06572746+0819245 4786 31 2.64 0.05 -0.35 0.05 -0.51 0.00 2.818 Br31
06564925+0815276 5968 66 4.36 0.17 -0.04 0.05 1.77 0.00 2.818 Br31
06565005+0813080 5134 67 3.93 0.18 -0.53 0.06 0.76 0.21 2.818 Br31
06565121+0813449 5178 64 4.16 0.17 -0.39 0.05 1.12 0.14 2.818 Br31
06570228+0814415 6028 66 4.41 0.17 -0.30 0.05 2.41 0.12 2.818 Br31
06570403+0821425 5797 66 4.28 0.17 -0.14 0.05 2.05 0.14 2.818 Br31
06570792+0819287 6047 66 3.85 0.17 -0.51 0.05 2.84 0.08 2.818 Br31
06571068+0813474 6162 64 4.02 0.18 -0.75 0.05 2.69 0.10 2.818 Br31
06571170+0812200 5134 64 4.76 0.17 -0.20 0.06 0.58 0.51 2.818 Br31
06571184+0818361 6639 67 4.03 0.17 -0.09 0.06 2.00 0.00 2.818 Br31
06571558+0811273 6290 67 4.19 0.18 -0.19 0.05 2.96 0.07 2.818 Br31
06571704+0812006 6423 65 4.27 0.17 -0.13 0.05 3.06 0.07 2.818 Br31
06571756+0818554 6437 65 3.98 0.17 -0.51 0.05 1.95 0.00 2.818 Br31
06572069+0813165 5526 64 4.36 0.17 -0.05 0.05 1.64 0.20 2.818 Br31
06572211+0821457 5495 65 4.59 0.18 0.05 0.06 2.23 0.09 2.818 Br31
06572487+0819135 5711 62 3.82 0.17 -0.21 0.05 2.64 0.08 2.818 Br31
06572537+0818431 5423 65 4.71 0.18 -0.30 0.05 1.54 0.00 2.818 Br31
06572634+0823290 5221 65 3.53 0.17 -0.34 0.05 1.40 0.14 2.818 Br31
06572778+0820563 6101 64 4.11 0.17 -0.28 0.05 3.05 0.10 2.818 Br31
06572811+0814105 6079 66 4.60 0.18 -0.40 0.05 2.50 0.12 2.818 Br31
06572851+0813156 6281 66 3.99 0.18 -0.56 0.05 2.47 0.13 2.818 Br31
06572877+0818224 6212 82 4.64 0.22 -0.51 0.08 2.69 0.17 2.818 Br31
06572889+0821446 5682 67 4.61 0.17 -0.27 0.05 2.11 0.13 2.818 Br31
06572960+0817463 6204 68 4.29 0.17 -0.37 0.05 2.66 0.14 2.818 Br31
06573158+0813550 6007 63 4.23 0.17 -0.24 0.05 2.44 0.07 2.818 Br31
06573263+0816506 6500 66 4.13 0.17 -0.44 0.05 2.72 0.10 2.818 Br31
06573484+0817505 6229 64 3.79 0.18 -0.62 0.06 2.38 0.16 2.818 Br31
06573486+0819406 5918 82 4.08 0.22 -0.28 0.07 2.59 0.15 2.818 Br31
06573509+0820510 6542 69 4.16 0.21 -0.15 0.05 2.45 0.14 2.818 Br31
06573655+0821405 5267 66 4.60 0.17 0.20 0.05 1.27 0.00 2.818 Br31
06573708+0817066 5800 81 3.42 0.22 -0.82 0.07 2.29 0.00 2.818 Br31
06573735+0818260 5849 82 4.72 0.21 -0.89 0.08 2.90 0.17 2.818 Br31
06573896+0817150 6492 81 3.84 0.22 -0.21 0.08 2.68 0.21 2.818 Br31
06573919+0814527 6359 83 3.95 0.21 -0.63 0.08 2.92 0.00 2.818 Br31
06574005+0817135 6127 64 4.27 0.17 -0.68 0.06 1.65 0.00 2.818 Br31
06574020+0816332 6562 67 4.13 0.17 -0.44 0.05 2.61 0.22 2.818 Br31
06574093+0810233 5578 80 4.94 0.21 0.32 0.07 1.84 0.00 2.818 Br31
06574146+0818176 6118 65 4.07 0.17 -0.48 0.05 2.01 0.00 2.818 Br31
06574235+0816363 6506 80 4.48 0.21 -0.45 0.08 3.03 0.17 2.818 Br31
06574361+0816140 6070 66 4.35 0.17 -0.33 0.06 2.64 0.10 2.818 Br31
06574390+0825119 6515 65 4.08 0.17 -0.08 0.05 3.07 0.11 2.818 Br31
06574502+0817338 6339 66 4.10 0.17 -0.34 0.06 2.32 0.00 2.818 Br31
06574526+0817008 6653 82 4.55 0.22 -0.45 0.08 2.47 0.00 2.818 Br31
06574554+0817560 6127 66 4.29 0.17 -0.25 0.06 2.67 0.13 2.818 Br31
06574663+0822213 5611 64 4.13 0.17 -0.59 0.05 2.12 0.10 2.818 Br31
06574764+0812320 5560 64 4.06 0.18 -0.43 0.05 1.99 0.12 2.818 Br31
06574783+0820349 6377 67 4.00 0.17 -0.60 0.06 2.06 0.00 2.818 Br31
06574867+0816485 5082 65 3.21 0.18 -0.46 0.05 1.48 0.11 2.818 Br31
06574933+0818102 6233 105 3.92 0.33 -0.31 0.09 3.16 0.13 2.818 Br31
06574953+0823308 6143 64 3.68 0.17 -0.25 0.06 2.82 0.10 2.818 Br31
06574960+0824213 5752 65 4.50 0.17 -0.38 0.05 1.84 0.23 2.818 Br31
06574983+0810257 5454 65 4.36 0.18 -0.29 0.05 1.55 0.15 2.818 Br31
06575063+0819162 6177 81 4.43 0.22 -0.31 0.07 2.81 0.18 2.818 Br31
06575067+0820162 6134 82 3.80 0.21 -0.51 0.08 2.43 0.00 2.818 Br31
06575087+0817389 5803 65 4.24 0.18 -0.08 0.06 2.31 0.10 2.818 Br31
06575358+0819359 5853 65 3.95 0.17 -0.40 0.05 1.80 0.00 2.818 Br31
06575455+0815155 6252 65 4.32 0.17 -0.03 0.05 2.91 0.08 2.818 Br31
06575765+0817584 6239 63 4.10 0.18 -0.25 0.05 2.21 0.00 2.818 Br31
06575811+0812524 6042 65 4.45 0.18 0.15 0.05 2.45 0.09 2.818 Br31
06575874+0814479 6220 64 4.18 0.18 -0.31 0.05 2.97 0.07 2.818 Br31
06575875+0821035 5858 68 4.24 0.21 -0.60 0.06 2.49 0.10 2.818 Br31
06575933+0814230 6052 65 4.18 0.18 -0.61 0.05 1.87 0.21 2.818 Br31
06575936+0816318 6054 67 4.27 0.18 -0.47 0.06 2.73 0.08 2.818 Br31
06580148+0817582 6145 64 4.33 0.17 -0.22 0.05 2.83 0.07 2.818 Br31
06580232+0821538 5206 63 4.70 0.17 -0.35 0.06 1.48 0.15 2.818 Br31
06580399+0823114 6243 66 3.95 0.17 -0.50 0.05 2.94 0.08 2.818 Br31
06580433+0810309 5393 64 4.70 0.18 -0.23 0.05 1.69 0.17 2.818 Br31
06580499+0811368 5555 63 4.45 0.18 -0.32 0.05 1.66 0.21 2.818 Br31
06580697+0819030 6479 65 4.24 0.18 -0.50 0.05 2.30 0.00 2.818 Br31
06580905+0825099 5831 64 4.30 0.17 -0.24 0.05 2.50 0.09 2.818 Br31
06581019+0820576 6472 67 4.15 0.17 -0.41 0.05 2.64 0.13 2.818 Br31
06581084+0815146 6465 82 4.09 0.21 -0.31 0.08 2.85 0.18 2.818 Br31
06581111+0819287 6007 63 3.90 0.17 -0.38 0.05 2.74 0.08 2.818 Br31
06581357+0824162 5502 66 3.83 0.17 0.21 0.05 1.86 0.00 2.818 Br31
06581363+0823538 5127 66 3.99 0.18 -0.53 0.05 1.39 0.14 2.818 Br31
06581376+0810143 6789 83 4.18 0.22 -0.31 0.08 3.12 0.11 2.818 Br31
06581412+0810409 6271 67 4.24 0.17 -0.06 0.06 2.88 0.09 2.818 Br31
06581568+0823036 5332 63 3.38 0.18 -0.45 0.05 1.69 0.00 2.818 Br31
06581707+0814275 5271 65 3.62 0.18 -0.17 0.06 1.23 0.19 2.818 Br31
06581769+0819252 5608 66 4.47 0.18 -0.15 0.05 1.98 0.19 2.818 Br31
06581896+0810476 5923 66 4.26 0.18 -0.55 0.06 2.31 0.15 2.818 Br31
06581903+0810173 5181 63 2.96 0.17 -0.61 0.05 1.04 0.24 2.818 Br31
06582001+0817103 5614 68 4.39 0.17 -0.40 0.05 2.12 0.12 2.818 Br31
06582153+0821028 5591 65 4.45 0.18 -0.06 0.06 1.35 0.00 2.818 Br31
06565310+0823124 6037 65 3.78 0.18 -0.55 0.05 2.15 0.00 2.818 Br31
06565756+0822505 5125 63 4.44 0.17 -0.21 0.05 1.32 0.16 2.818 Br31
06565965+0825354 5826 64 4.64 0.17 0.06 0.05 2.31 0.12 2.818 Br31
06570199+0816279 4946 64 4.42 0.18 -0.18 0.05 2.57 0.10 2.818 Br31
06570646+0819039 5216 65 4.12 0.17 0.08 0.05 1.34 0.00 2.818 Br31
06570701+0823100 6129 64 4.01 0.18 -0.16 0.06 2.65 0.11 2.818 Br31
06570888+0818551 6572 65 3.99 0.17 -0.29 0.05 1.85 0.00 2.818 Br31
06570902+0812548 5723 66 4.15 0.17 0.06 0.05 2.12 0.17 2.818 Br31
06570947+0820595 6002 67 4.14 0.18 -0.32 0.05 2.84 0.07 2.818 Br31
06570976+0818424 6389 64 4.28 0.17 -0.15 0.05 2.28 0.00 2.818 Br31
06571042+0826130 6334 66 4.29 0.18 -0.44 0.05 2.80 0.10 2.818 Br31
06571182+0820003 6242 67 4.14 0.17 -0.52 0.05 1.66 0.00 2.818 Br31
06571438+0813106 6336 66 4.17 0.18 -0.05 0.06 2.89 0.10 2.818 Br31
06571474+0823169 5802 64 3.96 0.17 -0.56 0.05 2.34 0.11 2.818 Br31
06571553+0819241 6293 66 4.14 0.17 -0.35 0.05 2.41 0.13 2.818 Br31
06571687+0822458 5933 64 4.03 0.17 -0.41 0.05 1.87 0.25 2.818 Br31
06571687+0827161 6215 65 4.46 0.18 -0.05 0.06 2.87 0.09 2.818 Br31
06571827+0828000 6190 65 3.71 0.17 -0.34 0.06 2.41 0.00 2.818 Br31
06572065+0826442 5237 63 4.27 0.17 0.01 0.05 1.28 0.49 2.818 Br31
06572593+0820573 6395 66 4.28 0.17 -0.45 0.06 2.55 0.14 2.818 Br31
06572700+0820217 6050 66 4.17 0.17 -0.36 0.05 2.54 0.08 2.818 Br31
06572729+0820395 5372 71 4.77 0.21 -0.03 0.05 1.02 0.00 2.818 Br31
06573038+0822370 5042 65 4.71 0.17 -0.12 0.05 0.72 0.00 2.818 Br31
06573094+0818246 6152 66 4.09 0.17 -0.41 0.05 1.97 0.20 2.818 Br31
